match_count,text_too_thin_to_judge,page_chars,ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url,scanned_url,sms_marketing,sms_marketing_quote,email_marketing,email_marketing_quote,cold_calling,cold_calling_quote,same_business_as
0,False,1636,167691901000,STRONGER GROUP ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,STRONGER GROUP,801989747,ΙΚΕ,ΑΤΤΙΚΗΣ,info@stronger.gr,6909864600,,https://stronger.gr/,https://stronger.gr/,False,,False,,False,,188648203000
0,False,5372,150273201000,SUPERFY ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,SUPERFY,801151190,ΙΚΕ,ΑΤΤΙΚΗΣ,,,http://superfy.gr/,,https://superfy.gr/,False,,False,,False,,
0,False,5000,171394903000,SURFMEDIA Ι.Κ.Ε.,SURFMEDIA,802170926,ΙΚΕ,ΑΤΤΙΚΗΣ,gurul@surfbet.net,6977740473,,https://www.surfbet.net/,https://www.surfbet.net/,False,,False,,False,,
0,False,1265,140926403000,SUSAMI CREATIVE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,SUSAMI CREATIVE,800787586,ΙΚΕ,ΑΤΤΙΚΗΣ,sid@susamicreative.com,6942241444,,https://susamicreative.com/,https://susamicreative.com/,False,,False,,False,,
0,False,2782,174300003000,SYNTHESEE VISUAL COMMUNICATION DESIGN Ι.Κ.Ε.,SYNTHESEE VISUAL COMMUNICATION DESIGN,802322281,ΙΚΕ,ΑΤΤΙΚΗΣ,dim@dimitriskanellopoulos.com,6948040867,,https://dimitriskanellopoulos.com/,https://dimitriskanellopoulos.com/,False,,False,,False,,
0,False,5000,174720101000,Skindesign Creative Agency Ε.Ε.,Skindesign Creative Agency,802345189,ΕΕ,ΑΤΤΙΚΗΣ,studio@skindesign.gr,6946957441,,https://skindesign.gr/,https://skindesign.gr/,False,,False,,False,,67699803000
0,False,7297,179713701000,Sportad Ι.Κ.Ε.,Sportad,802621047,ΙΚΕ,ΑΤΤΙΚΗΣ,info@sportad.gr,2106207192,https://sportad.gr/,,https://sportad.gr/,False,,False,,False,,
0,False,2960,149334307000,TGI HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,TGI HELLAS,801110108,ΙΚΕ,ΑΤΤΙΚΗΣ,adiohos@ledit.gr,6980638263,,https://ledit.gr/,https://ledit.gr/,False,,False,,False,,
0,False,10027,7781701000,THE 3 DREAMS ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΨΗΦΙΑΚΩΝ ΕΦΑΡΜΟΓΩΝ ΤΡΙΩΝ ΔΙΑΣΤΑΣΕΩΝ,THE 3 DREAMS A.E.,998859022,ΑΕ,ΑΘΗΝΩΝ,info@ambe.gr,2106140035,www.3dreams.gr,,https://3dreams.gr/,False,,False,,False,,
0,False,2082,126902901000,THE BRAND TEAM ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΔΙΑΧΕΙΡΙΣΗΣ & ΓΡΑΦΙΚΟΥ ΣΧΕΔΙΑΣΜΟΥ ΕΤΑΙΡΙΚΩΝ ΚΑΙ ΠΡΟΪΟΝΤΙΚΩΝ ΤΑΥΤΟΤΗΤΩΝ,THE BRAND TEAM Ε.Π.Ε.,800517967,ΕΠΕ,ΑΤΤΙΚΗΣ,dimtatarakis@gmail.com,2106850104,www.thebrandteam.com,,https://thebrandteam.com/,False,,False,,False,,
0,False,2064,150406801000,THE JONES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,,801157389,ΙΚΕ,ΑΤΤΙΚΗΣ,eftychia.misailidou@thejones.gr,6984603637,https://www.thejones.gr/stoixeia-etaireias,,https://www.thejones.gr/,False,,False,,False,,
0,True,325,178340201000,THE WEEKEND AGENCY ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,THE WEEKEND AGENCY,802544117,ΙΚΕ,ΑΤΤΙΚΗΣ,vasilis@tavernaris.com,2241069916,https://www.theweekend.agency,,https://theweekend.agency/,False,,False,,False,,
0,False,7238,126256501000,THE WORKROOM  ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,THE WORKROOM  Ι.Κ.Ε.,800505944,ΙΚΕ,ΑΤΤΙΚΗΣ,legal1@emron.gr,6937084705,http://emron.gr/isol/theworkroom,,https://emron.gr/,False,,False,,False,,
0,False,8789,195283303000,THERAPIFY Ο.Ε.,THERAPIFY,803359087,ΟΕ,ΑΤΤΙΚΗΣ,info@therapify.gr,6931983619,,https://therapify.gr/,https://therapify.gr/,False,,False,,False,,
0,False,5000,167875103000,THUNDERADS Ε.Ε.,THUNDERADS,801997981,ΕΕ,ΑΤΤΙΚΗΣ,george@thunderads.gr,6970308428,,https://www.thunderads.gr/,https://www.thunderads.gr/,False,,False,,False,,
0,False,10027,128351201000,TOUCHPOINT STRATEGIES ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΔΙΑΦΗΜΙΣΗΣ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ,TOUCHPOINT STRATEGIES A.E,997476756,ΑΕ,ΑΤΤΙΚΗΣ,info@touchpoint.gr,2106660016,http://www.touchpointstrategies.gr/,,https://www.touchpointstrategies.gr/,False,,False,,False,,
0,False,6280,66465103000,TRYFON GEORGALLIDES,,038557575,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,tryfon@georgallidis.com,2108028803,,https://georgallidis.com/,https://georgallidis.com/,False,,False,,False,,
0,False,1311,121635801000,TWELVE DESIGN ΥΠΗΡΕΣΙΕΣ ΓΡΑΦΙΣΤΙΚΟΥ ΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΔΙΑΦΗΜΙΣΗΣ  ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,ΤWELVE DESIGN ΜΟΝ. ΕΠΕ ,800421994,ΕΠΕ,ΑΤΤΙΚΗΣ,mpl@mpl.gr,2107229231,,https://mpl.gr/,https://mpl.gr/,False,,False,,False,,
0,False,10027,125304730000,Toucan Advertising Ετερόρρυθμος Εταιρεία,Toucan Advertising Ε.Ε.,800489964,ΕΕ,ΚΑΒΑΛΑΣ,chronis@toucan-adv.gr,2513008400,,https://toucan-adv.gr/,https://toucan-adv.gr/,False,,False,,False,,
0,False,3699,131734201000,U MEDIA ΕΞΕΙΔΙΚΕΥΜΕΝΕΣ ΔΙΑΦΗΜΙΣΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ Ι.Κ.Ε.,U MEDIA,800604020,ΙΚΕ,ΑΤΤΙΚΗΣ,PANOSKo@UMEDIA.GR,2106897487,http://www.umedia.gr,,https://www.umedia.gr/,False,,False,,False,,9430901000
0,False,4254,140657604000,UNIPOSE PRIVATE COMPANY,UNIPOSE P.C.,800778878,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@unipose.com,2311111300,https://easybalance.gr/public/company/5wh3n4v6p7NXBTZrTkYCJod3wCwxopJUU/,,https://easybalance.gr/,False,,False,,False,,143200752000 170091758000 180320740000
0,False,6816,184711701000,UPLEAD ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,UPLEAD,802890259,ΙΚΕ,ΑΤΤΙΚΗΣ,hello@uplead.gr,6947786121,https://www.uplead.gr/,,https://www.uplead.gr/,False,,False,,False,,
0,False,5000,140044806000,VALISCOMMUNICATION Ι.Κ.Ε. ,VALISCOMMUNICATION,800763158,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,sathanasakos@foveraprostasia.gr,2310943010,http://valiscom.gr,,https://valiscom.gr/,False,,False,,False,,
0,False,1261,161748001000,VALUE MARKETING Ι.Κ.Ε.,VALUE,801700380,ΙΚΕ,ΑΤΤΙΚΗΣ,panagiotis@pcpfinancial.gr,2109917850,https://valuemarketingike.webnode.gr/,,https://valuemarketingike.webnode.gr/,False,,False,,False,,
0,False,7023,167986004000,VANTAGE Ι.Κ.Ε.,VANTAGE,802004426,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@vantage-events.gr,6937044097,https://www.vantage.gr/,,https://vantage.gr/,False,,False,,False,,
0,False,2476,159383207000,VEESION ΔΙΑΦΗΜΙΣΗ & ΕΠΙΚΟΙΝΩΝΙΑ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,VEESION ΙΚΕ,801573594,ΙΚΕ,ΑΤΤΙΚΗΣ,finance@veesion.gr,2103624496,,https://veesion.gr/,https://veesion.gr/,False,,False,,False,,
0,False,912,184510920000,VIBRANDE Ε.Ε.,,802880021,ΕΕ,ΔΩΔΕΚΑΝΗΣΟΥ,director@vibrande.gr,6974908938,,http://vibrande.gr/,http://vibrande.gr/,False,,False,,False,,
0,False,10027,145361908000,VIPGROUP Μονοπροσωπη Ιδιωτικη Κεφαλαιουχικη Εταιρεια,VIPGROUP,800939236,ΙΚΕ,ΑΤΤΙΚΗΣ,kotsisvip@gmail.com,2105716509,http://vipromotion.gr/,,https://vipromotion.gr/,False,,False,,False,,
0,False,10027,167779003000,VIRALATHENS Ι.Κ.Ε.,VIRALATHENS,801993748,ΙΚΕ,ΑΤΤΙΚΗΣ,,6951260583,https://viralathens.ibalances.gr/,,https://viralathens.ibalances.gr/,False,,False,,False,,
0,False,1960,130179527000,VISUAL CREATIVITY PROJECTS E.E.,CODEPLUS - STIGMA  PROJECTS,800575657,ΕΕ,ΗΡΑΚΛΕΙΟΥ,lamprou@codeplus.gr,2810360263,,https://codeplus.gr/,https://codeplus.gr/,False,,False,,False,,
0,False,10027,157068004000,VITAMIN MEDIA A.E.,VITAMIN MEDIA,801448457,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,nikos@vitaminmedia.gr,2311826300,https://www.vitaminmedia.gr/,,https://vitaminmedia.gr/,False,,False,,False,,
0,False,9304,144307657000,VOCHINA THEODORA MIHAELA TOY GICA,zero web & graphics,152504621,ΑΤΟΜΙΚΗ,ΧΑΛΚΙΔΙΚΗΣ,info@zeroweb.gr,2373065874,,https://www.zeroweb.gr/,https://www.zeroweb.gr/,False,,False,,False,,
0,False,2409,148477101000,VRES ONLINE ΙΚΕ,VRES ONLINE,801074326,ΙΚΕ,ΑΤΤΙΚΗΣ,ioannou@ikappa.gr,2114085823,https://vresonline.gr,,https://vresonline.gr/,False,,False,,False,,
0,False,2055,144537401000,W ΔΙΑΦΗΜΙΣΤΙΚΗ ΙΚΕ,W ADVERTISING,800902704,ΙΚΕ,ΑΤΤΙΚΗΣ,drakosioannis@hotmail.com,6937360036,https://www.wadvertising.gr,,https://www.wadvertising.gr/,False,,False,,False,,
0,False,9072,2817901000,"WAVEMAKER ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ ΚΑΙ ΑΓΟΡΑΣ ΔΙΑΦΗΜΙΣΤΙΚΟΥ ΧΩΡΟΥ ΚΑΙ ΧΡΟΝΟΥ ΣΤΑ ΜΜΕ, ΔΗΜΙΟΥΡΓΙΑΣ ΠΕΡΙΕΧΟΜΕΝΟΥ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ",WAVEMAKER ΕΛΛΑΣ Α.Ε.,094502024,ΑΕ,ΑΘΗΝΩΝ,Gogo.Hilia@wppmedia.com,2108015018,,https://www.wppmedia.com/,https://www.wppmedia.com/,False,,False,,False,,
0,False,5000,122442701000,WE ARE BRAVE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,WE ARE BRAVE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,800435403,ΙΚΕ,ΑΤΤΙΚΗΣ,logistirio@wearebrave.gr,2182189966,wearebrave.gr,,https://wearebrave.gr/,False,,False,,False,,
0,False,5000,162627903000,WEDGE Ο.Ε.,MARKETING AND COMMUNICATIONS AGENCY,801749101,ΟΕ,ΑΤΤΙΚΗΣ,sayhello@wedge.gr,6948004839,https://www.wedge.gr/,,https://www.wedge.gr/,False,,False,,False,,
0,False,10027,148594201000,WELCOME MAGAZINES ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,WELCOME MAGAZINES,801079499,ΙΚΕ,ΑΤΤΙΚΗΣ,account@pmsmedia.gr,2103212037,http://www.iatrikanews.gr,,https://www.iatrikanews.gr/,False,,False,,False,,
0,False,10027,177770403000,"WELL COMMS, COMMUNICATIONS & WELLBEING CONSULTING Ο.Ε.","WELL COMMS, COMMUNICATIONS & WELLBEING CONSULTING",802512119,ΟΕ,ΑΤΤΙΚΗΣ,malou@wellcommsagency.com,2106133382,,https://wellcommsagency.com/,https://wellcommsagency.com/,False,,False,,False,,
0,False,8531,186828001000,WG MAGNETIQ Ι.Κ.Ε.,,802986988,ΙΚΕ,ΑΤΤΙΚΗΣ,mkaravagena@gmail.com,6972838659,www.themagnetiq.com,,https://themagnetiq.com/,False,,False,,False,,
0,False,3969,185364601000,WHITE & PURPLE ΚΟΙΝΟΠΡΑΞΙΑ,,802920780,Κοινοπραξία,ΑΤΤΙΚΗΣ,info@kalleslaw.gr,2103615649,,https://kalleslaw.gr/,https://kalleslaw.gr/,False,,False,,False,,
0,False,1618,7870301000,WHITE CREATIVE STUDIO  Ο.Ε.,WHITE CREATIVE STUDIO,998350764,ΟΕ,ΑΤΤΙΚΗΣ,maria@whitedesign.gr,2103390490,www.whitecreative.gr,,https://whitecreative.gr/,False,,False,,False,,
0,False,6042,145207101000,WHITE MAIL POST ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ ,,800931620,ΙΚΕ,ΑΤΤΙΚΗΣ,wmp@whitemailpost.gr,6945438045,http://www.whitemailpost.gr/,,https://whitemailpost.gr/,False,,False,,False,,
0,False,3451,120010201000,WHITE ΔΙΑΦΗΜΙΣΤΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,WHITE Μ.Ε.Π.Ε.,800395197,ΕΠΕ,ΑΤΤΙΚΗΣ,accounting@whitead.gr,2102449246,,https://whiteandpurple.com/,https://whiteandpurple.com/,False,,False,,False,,
0,False,1834,128228708000,WITHINK ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,WITHINK,800536515,ΙΚΕ,ΑΤΤΙΚΗΣ,info@with-ink.com,2106459088,,https://with-ink.com/,https://with-ink.com/,False,,False,,False,,
0,False,10027,185388203000,WORK CENTER ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,WORK CENTER,802921960,ΙΚΕ,ΑΤΤΙΚΗΣ,info@work-center.gr,2104449631,https://work-center.gr/,,https://work-center.gr/,False,,False,,False,,
0,False,5000,180352341000,XPERIENCE MEDIA Ε.Ε.,XPERIENCE MEDIA,802656951,ΕΕ,ΛΑΣΙΘΙΟΥ,info@xperiencemore.eu,6932908356,,https://www.xperiencemore.eu/,https://www.xperiencemore.eu/,False,,False,,False,,
0,False,2338,7660401000,YALOS QUALITY SOLUTIONS ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,YALOS QUALITY SOLUTIONS Μ ΕΠΕ,998323100,ΕΠΕ,ΑΤΤΙΚΗΣ,ttupay@yalosbranding.com,6944510334,,https://yalosbranding.com/,https://yalosbranding.com/,False,,False,,False,,
0,False,4111,190675803000,Zeva Events ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,Zeva Events ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,803147287,ΙΚΕ,ΑΤΤΙΚΗΣ,katerina.v@hotmail.com,6947187883,www.zeva.gr,,https://www.zeva.gr/,False,,False,,False,,
0,False,3612,182998516000,mediawall Ι.Κ.Ε.,mediawall,802799570,ΙΚΕ,ΑΧΑΙΑΣ,info@mediawall.gr,2610433600,https://mediawall.gr/,,https://mediawall.gr/,False,,False,,False,,
0,False,5000,124460001000,«Black Cherry Ανώνυμη Εταιρεία Παροχής Υπηρεσιών Διαφήμισης και Ολικής Επικοινωνίας»,«Black Cherry Α.Ε.»,800475056,ΑΕ,ΑΤΤΙΚΗΣ,jenchr@BESPOKE-SGA.COM,2102885444,www.blackcherry.gr,,https://blackcherry.gr/,False,,False,,False,,
0,False,917,143415502000,Α. ΕΦΑΡΜΟΓΗ  Ο.Ε.,Α. ΕΦΑΡΜΟΓΗ ,800867408,ΟΕ,ΑΤΤΙΚΗΣ,info@efarmogi.com,2109314970,,https://efarmogi.com/,https://efarmogi.com/,False,,False,,False,,
0,False,3040,114584937000,Α. ΚΑΡΑΓΚΙΚΑΣ & ΣΥΝΕΡΓΑΤΕΣ Ο.Ε,PLANET WHEEL (Planet Wheel),999405790,ΟΕ,ΑΘΗΝΩΝ,info@planetwheel.gr,2103000692,www.planetwheel.gr,,https://planetwheel.gr/,False,,False,,False,,
0,False,809,125893301000,Α. ΤΣΟΥΤΣΑΣ - Α. ΘΑΝΟΣ Ο.Ε.,BOB  STUDIO,800500045,ΟΕ,ΑΤΤΙΚΗΣ,andreas@bobstudio.gr,2109222001,,https://bobstudio.gr/,https://bobstudio.gr/,False,,False,,False,,68150003000
0,False,5000,179993806000,Α2 Advertising & Event Experiences Ι.Κ.Ε.,Α2 Advertising & Event Experiences,802637033,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,marias@admine.eu,2311292929,,https://www.admine.eu/,https://www.admine.eu/,False,,False,,False,,135753506000 172454806000
0,False,943,42166306000,ΑLTERVISION ΣΤΡΑΤΗΓΙΚΗ ΚΑΙ ΟΠΤΙΚΗ ΕΠΙΚΟΙΝΩΝΙΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,ALTERVISION Α.Ε.,099795407,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,danai@altervision.gr,2310322031,www.altervision.gr,,https://www.altervision.gr/,False,,False,,False,,
0,True,217,160972337000,ΑΓΓΕΛΟΣ ΙΩΑΝ. ΚΟΥΡΤΙΔΗΣ,,157448970,ΑΤΟΜΙΚΗ,ΚΟΡΙΝΘΙΑΣ,mail@aggeloskourtidis.com,2741073725,,https://aggeloskourtidis.com/,https://aggeloskourtidis.com/,False,,False,,False,,
0,False,5000,20170130000,ΑΓΓΕΛΟΥ ΘΩΜΑΙΤΣΑ ΤΟΥ ΔΗΜΗΤΡΙΟΥ,,045911872,ΑΤΟΜΙΚΗ,ΚΑΒΑΛΑΣ,info@thomiaggelou.gr,2510232005,http://www.thomiaggelou.gr,,https://www.thomiaggelou.gr/,False,,False,,False,,
0,False,6427,132399201000,"ΑΓΟΡΑ ΥΠΗΡΕΣΙΕΣ MERCHANDISING ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ""",ΑΓΟΡΑ  MERCHANDISING Μ. ΕΠΕ,800618096,ΕΠΕ,ΑΤΤΙΚΗΣ,info@agorapromotions.gr,2106142140,,https://www.agorapromotions.gr/,https://www.agorapromotions.gr/,False,,False,,False,,
0,False,3187,39434006000,ΑΔΑΜ ΧΡΙΣΤΟΦΟΡΟΣ ΤΟΥ ΖΗΣΗ,MOICANNA,030265117,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,adam@artdirector.gr,2310281808,,https://artdirector.gr/,https://artdirector.gr/,False,,False,,False,,
0,False,2706,175354501000,ΑΕΙΦΟΡΟΣ ΚΥΚΛΟΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ΑΕΙΦΟΡΟΣ ΚΥΚΛΟΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,802381270,ΙΚΕ,ΑΤΤΙΚΗΣ,geodrosos@greentop.gr,2108128164,,https://greentop.gr/,https://greentop.gr/,False,,False,,False,,
0,False,5000,149340447000,ΑΘΑΝΑΣΙΟΣ ΚΑΡΠΑΣ ΚΑΙ ΣΙΑ ΟΕ,,801110366,ΟΕ,ΠΕΛΛΗΣ,sakiskarpas@unboxholics.com,6979959072,,https://unboxholics.com/,https://unboxholics.com/,False,,False,,False,,
0,False,10027,128995201000,ΑΘΑΝΑΣΙΟΣ ΦΕΛΟΥΚΑΣ ΠΕΡΙΟΔΙΚΟ ΜΟΤΟ ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,ΕΝΤΥΠΑ ΜΟΤΟ Ε.Ε.,800553002,ΕΕ,ΑΤΤΙΚΗΣ,logistirio@motomag.gr,2102580809,www.motomag.gr,,https://www.motomag.gr/,False,,False,,False,,
0,False,1249,160460112000,ΑΘΑΝΑΣΟΠΟΥΛΟΥ ΑΙΚΑΤΕΡΙΝΗ ΤΟΥ ΓΕΩΡΓΙΟΥ,,070253371,ΑΤΟΜΙΚΗ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,info@blackwolf.gr,,,https://blackwolf.gr/,https://blackwolf.gr/,False,,False,,False,,
0,False,3900,20791630000,ΑΙΜΣ ΠΩΛ ΚΑΙ ΣΙΑ Ο.Ε,GO-THASSOS,800128440,ΟΕ,ΚΑΒΑΛΑΣ,augie@go-thassos.gr,6987739440,www.go-thassos.gr,,https://www.go-thassos.gr/,False,,False,,False,,
0,False,2786,190106806000,ΑΚΤ MARKETING SERVICES ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΙΑ,AKT MARKETING SERVICES,803123136,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,atubalidis@aktms.gr,2310268132,,https://aktms.gr/,https://aktms.gr/,False,,False,,False,,119670806000
0,False,915,1758001000,ΑΚΤΜΕΝΤΙΑ (ΕΛΛΑΣ) ΔΙΑΦΗΜΙΣΤΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΚΜΕΤΑΛΛΕΥΣΗΣ ΑΚΙΝΗΤΩΝ,ACTMEDIA HELLAS,094431217,ΑΕ,ΑΤΤΙΚΗΣ,p.contis@actmedia.gr,2106808550,www.actmedia.gr,,https://www.actmedia.gr/,False,,False,,False,,
0,False,5490,84913402000,ΑΚΤΥΠΗΣ ΔΙΟΝΥΣΙΟΣ ΤΟΥ ΣΠΥΡΙΔΩΝΟΣ,,045815534,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@designcode.gr,2294094400,,https://www.designcode.gr/,https://www.designcode.gr/,False,,False,,False,,
0,False,1979,27063840000,ΑΛΒ. ΡΟΥΣΣΟΣ & ΣΙΑ  Ε.Ε.,CONSULT ADVERTISING & PROMOTION,998790524,ΕΕ,ΛΑΡΙΣΑΣ,info@consult.com.gr,2410254075,,http://www.consult.com.gr/,http://www.consult.com.gr/,False,,False,,False,,
0,False,941,143805206000,ΑΛΕΞΑΝΔΡΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ ΤΟΥ ΑΛΚΙΝΟΟΥ,FOX CREATIVE,120664634,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@foxcreative.gr,2311262178,,https://www.foxcreative.gr/,https://www.foxcreative.gr/,False,,False,,False,,
0,False,2961,144251503000,ΑΛΕΞΑΝΔΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ ΤΟΥ ΗΛΙΑ,ELLASTRATION,061065640,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,yiannis@ellastration.gr,2103810130,,https://www.ellastration.gr/,https://www.ellastration.gr/,False,,False,,False,,
0,False,5000,7850401000,ΑΛΕΞΑΝΔΡΟΣ ΚΑΛΦΑΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,BOTTLE,074739872,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,welcome@bottle.gr,2108105805,,https://miq.gr/,https://miq.gr/,False,,False,,False,,
0,False,10027,62110703000,ΑΛΕΞΑΝΔΡΟΣ ΤΣΟΥΚΑΛΑΣ,MONTEGO S&A,079081259,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@montego.gr,2109842758,,https://montego.gr/,https://montego.gr/,False,,False,,False,,
0,False,5000,132504701000,ΑΛΦΑ PRODUCTION ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,ΑΛΦΑ PRODUCTION ΕΜΠΌΡΙΚΗ Μ.Ε.Π.Ε.,800619923,ΕΠΕ,ΑΤΤΙΚΗΣ,log@alphaproduction.gr,2103458839,www.a-news.gr,,https://agrafto.gr/,False,,False,,False,,
0,False,1428,33102333000,ΑΝΑΓΝΩΣΤΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ ΤΟΥ ΧΡΗΣΤΟΥ,,043825490,ΑΤΟΜΙΚΗ,Inadequate Info,hello@terracommunications.gr,2661024125,,https://terracommunications.gr/,https://terracommunications.gr/,False,,False,,False,,
0,False,10027,178849616000,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΥ ΕΛΕΝΗ-ΔΗΜΗΤΡΑ,To Be Digital – Digital Agency,163472415,ΑΤΟΜΙΚΗ,ΑΧΑΙΑΣ,info@tobedigital.eu,6932901771,,https://tobedigital.eu/,https://tobedigital.eu/,False,,False,,False,,
0,False,6955,139888203000,ΑΝΑΓΝΩΣΤΟΥ ΑΙΚΑΤΕΡΙΝΗ ΤΟΥ ΗΛΙΑ,,112106415,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,Katerina@brandvalue.gr,2106096638,,https://brandvalue.gr/,https://www.brandvalue.gr/,False,,False,,False,,
0,False,6976,143826403000,ΑΝΑΛΥΖΕTHAT ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,,800880500,ΙΚΕ,ΑΤΤΙΚΗΣ,s.z@analyzethat.gr,6976769174,www.analyzethat.gr,,https://analyzethat.gr/,False,,False,,False,,
0,False,7854,160223238000,ΑΝΑΣΤΑΣΙΟΣ ΔΗΜΗΤΡΙΟΥ ΣΤΑΥΡΟΠΟΥΛΟΣ,,155480476,ΑΤΟΜΙΚΗ,ΚΥΚΛΑΔΩΝ,info@indigophoenix.gr,,,https://indigophoenix.gr/,https://indigophoenix.gr/,False,,False,,False,,
