ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url
153324703000,ΕΠΙΧΕΙΡΗΣΕΙΣ ΑΝΝΑ ΛΙΑΚΟΠΟΥΛΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ΑΝΝΑ ΛΙΑΚΟΠΟΥΛΟΥ TRAVEL,801276864,ΙΚΕ,ΑΤΤΙΚΗΣ,reservations@annatravel.gr,6972787291,,https://annatravel.gr/
153325501000,GRGENESIS ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ ΠΥΡΑΣΦΑΛΕΙΑΣ ΣΥΜΒΟΥΛΩΝ ΣΥΜΜΕΤΟΧΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,801276944,ΙΚΕ,ΑΤΤΙΚΗΣ,grammateia@grgenesis.gr,2105777000,https://grgenesispc.blogspot.com/,
153348803000,SYNAPOFASIS ΣΥΜΒΟΥΛΟΙ ΕΠΙΧΕΙΡΗΣΕΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,SYNAPOFASIS MANAGEMENT CONSULTING,801277707,ΙΚΕ,ΑΤΤΙΚΗΣ,hmaggas21@gmail.com,2105740109,http://www.synapofasis.gr,
153352338000,ALEMAGOU RESTAURANT Ι.Κ.Ε.,,801277928,ΙΚΕ,ΚΥΚΛΑΔΩΝ,clnts@quantlab.gr,2108316486,http://www.alemagou.gr,
153369403000,ΕΥΠΡΑΞΙΑ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,ΕΥΠΡΑΞΙΑ,801278600,ΙΚΕ,ΑΤΤΙΚΗΣ,logistikostavrou@gmail.com,2106623624,http://www.efpraxia.gr,
153373905000,ΚΑΚΟΥΛΙΔΗΣ Ι.Κ.Ε.,ΚΑΚΟΥΛΙΔΗΣ Ι.Κ.Ε.,801279043,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@aatax.eu,2310640149,http://www.akakoulidis.gr,
153392501000,B2ENERGY CONSULTING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,B2ENERGY,801279694,ΙΚΕ,ΑΤΤΙΚΗΣ,kentrikologistirio@gmail.com,2108072061,https://b2energy.gr/,
153422652000,NEXON Ο.Ε.,Nexon,801280908,ΟΕ,ΣΕΡΡΩΝ,info@nexon.gr,2321321516,,https://nexon.gr/
153425301000,LIBRA AI TECHNOLOGIES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,LIBRA AI TECHNOLOGIES I.K.E.,801280970,ΙΚΕ,ΑΤΤΙΚΗΣ,info@libramli.ai,2104441973,,https://www.libramli.ai
153439601000,ON POINT Ι.Κ.Ε.,ON POINT CONSULTING,801281677,ΙΚΕ,ΑΤΤΙΚΗΣ,info@taxpedia.gr,2117156080,https://on-point.gr/,
153463401000,HAST PRODUCTIONS Ι.Κ.Ε.,HAST PRODUCTIONS,801282754,ΙΚΕ,ΑΤΤΙΚΗΣ,dimitris@hast.gr,6973251338,,https://www.hast.gr/
153475603000,FIELDCODE GREECE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,FIELDCODE GREECE Μ.Ι.Κ.Ε.,801283253,ΙΚΕ,ΑΤΤΙΚΗΣ,hemmersbach@naf-accounting.gr,2109614065,https://fieldcode.com/en/informations/greece,
153491940000,TAF CONCEPT ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,TAF CONCEPT,801283996,ΙΚΕ,ΛΑΡΙΣΑΣ,tafconcept@gmail.com,2410617897,https://www.tafconcept.gr,
153498103000,ACTIVE MEDIA GROUP Ι.Κ.Ε.,ACTIVE MEDIA GROUP,801284194,ΙΚΕ,ΑΤΤΙΚΗΣ,dlambropoulou@accountaxes.gr,2107600020,http://www.activemedia.gr,
153505539000,Κ. ΒΑΒΛΙΑΚΗΣ – Κ. ΝΙΚΟΛΑΡΟΣ – Δ. ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΣ Ο.Ε.,24 LOGISTICS & CONSULTING,801284458,ΟΕ,ΛΑΚΩΝΙΑΣ,logistirio@24lc.gr,2103005984,24lc.gr,
153506404000,LARI PHARMA Ι.Κ.Ε.,LARI PHARMA,801284502,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,tasoliapis@gmail.com,6946466873,https://www.laripharma.gr/,
153535501000,ΣΤΑΔΙΟ 2020 ΑΘΛΗΤΙΚΕΣ ΚΑΙ ΑΝΑΨΥΧΗΣ ΕΓΚΑΤΑΣΤΑΣΕΙΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,ΣΤΑΔΙΟ 2020,801285850,ΑΕ,ΑΤΤΙΚΗΣ,anastasia_potouridou@klclawfirm.com,2107264500,http://www.stadio2020.com,
153553201000,WAYMORE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,,801286648,ΙΚΕ,ΑΤΤΙΚΗΣ,DOUNLEENTRY.BBCHALANDRI@gmail.com,2106833239,https://tikaneiskala.wixsite.com/waymore,
153584903000,Propertyease Real Estate Brokerage ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,PROPERTYEASE,801288119,ΙΚΕ,ΑΤΤΙΚΗΣ,fotisplex@hotmail.com,2107220201,https://www.propertyease.gr/,
153603202000,PRINT-EASY ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,PRINT-EASY,801288826,ΙΚΕ,ΑΤΤΙΚΗΣ,d.chiolos@print-easy.gr,2102831333,,https://www.print-easy.gr/el/normal/home
153613401000,INTERBRAND MARTECH SERVICES ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1) INTERBRAND 2) PERFORMANCE LEADMARK 3) I-LEAD,801289257,ΑΕ,ΑΤΤΙΚΗΣ,accounting@maxmediagreece.com,2152150770,,https://maxmediagreece.com/
153626304000,NOW ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,NOW Ι.Κ.Ε.,801289792,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,nowthessaloniki@gmail.com,2310431669,http://www.nowonline.gr,
153631407000,FLAVOR ΥΠΗΡΕΣΙΕΣ ΕΣΤΙΑΣΗΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,,801290219,ΙΚΕ,ΑΤΤΙΚΗΣ,taxisunion1@gmail.com,2105000000,https://flavor.fid.gr,
153647909000,ΜΑΡΟΥΔΗΣ ΝΙΚΟΛΑΟΣ ΚΑΙ ΣΙΑ Ε.Ε.,MAROUDIS TIRES,801290717,ΕΕ,ΑΤΤΙΚΗΣ,info@maroudis.gr,2104645600,,https://maroudis.gr/
153656006000,ΕΝΗΜΕΡΙΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ENIMERIS S.M.P.C.,801291197,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,support@enimeris.com,6943105174,https://enimeris.com/,
153682245000,ΥΔΡΟΤΕΧΝΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,ΥΔΡΟΤΕΧΝΙΚΗ Μ. ΙΚΕ,801292249,ΙΚΕ,ΜΕΣΣΗΝΙΑΣ,iliaskoutivas@icloud.com,6932569775,www.koutivas.gr,
153686502000,OHMRES ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,OHMRES ΣΥΜΒΟΥΛΕΥΤΙΚΗ | OHMRES CONSULTING | OHMRES ΚΔΒΜ,801292410,ΙΚΕ,ΔΡΑΜΑΣ,info@ohmres.gr,2144089303,,https://ohmres.gr/
153690503000,ΒΝΤ GROUP Ι.Κ.Ε.,BNT Ι.Κ.Ε.,801292551,ΙΚΕ,ΑΤΤΙΚΗΣ,ganagn@gmail.com,2103392222,http://www.bntgroup.gr,
153713714000,ΑΜΑΛΘΕΙΑ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΟΜΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,ΑΜΑΛΘΕΙΑ ΣΥΜΒΟΥΛΕΥΤΙΚΗ,801293295,ΟΕ,ΑΡΚΑΔΙΑΣ,welcome@amaltheia-consulting.gr,2108947049,www.amaltheia-consulting.gr,
153734401000,HAPPY FIELDS Ι.Κ.Ε.,HAPPY FIELDS,801294255,ΙΚΕ,ΑΤΤΙΚΗΣ,a.tasos@progressinc.gr,2104133555,http://happyfields.eu/,
153740014000,ΕΛΕΝΗ ΒΑΣΙΛΟΠΟΥΛΟΥ ΚΑΙ ΣΙΑ Ε.Ε.,Black P-ink,801294476,ΕΕ,ΑΡΚΑΔΙΑΣ,eleni@namaenterprise.com,6987390676,,https://www.namaenterprise.com/
153750001000,PS GROUP HOLDINGS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,PS GROUP HOLDINGS IKE,801294894,ΙΚΕ,ΑΤΤΙΚΗΣ,paris.sambanis@gmail.com,2164002600,http://www.psgroup.gr,
153751250000,BRILLIANT SOLUTIONS ENGINEERING & CONSULTING Ι.Κ.Ε.,BRIS Ι.Κ.Ε.,801294986,ΙΚΕ,ΡΕΘΥΜΝΗΣ,info@brilliantsolutions.gr,2831306795,https://www.brilliantsolutions.gr,
153756709000,ΣΑΒΒΑ ΛΩΡΑ ΤΟΥ ΣΑΒΒΙΚΟΥ,KIT AGENCY,135452100,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,laura@kit.agency,,,https://workspot.gr/our-services/
153759603000,MUDDLAB MEDIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,MUDDLAB MEDIA,801295370,ΙΚΕ,ΑΤΤΙΚΗΣ,cpetri@cpet.gr,2109933772,https://www.maddlab.gr,
153761901000,RELOAD.TECH ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,RELOAD.TECH Ι.Κ.Ε.,801295485,ΙΚΕ,ΑΤΤΙΚΗΣ,info@reloadtech.gr,2111100405,,https://reloadtech.gr/
153763101000,AVANT TALES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,AVANT TALES Ι.Κ.Ε.,801295516,ΙΚΕ,ΑΤΤΙΚΗΣ,nvenierakis@gmail.com,2106754644,https://avanttales.com,
153765303000,D TWENTY ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ Ι.Κ.Ε.,D20,801295590,ΙΚΕ,ΑΤΤΙΚΗΣ,info@ermi.gr,2103463289,,https://ermi.gr/
153782803000,CINAPOS ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,Cinapos ,801296377,ΕΕ,ΑΤΤΙΚΗΣ,accounting@cinapos.com,2107103030,,https://cinapos.com/
153786003000,STRATIGON FINANCE Ι.Κ.Ε.,STRATIGON,801296680,ΙΚΕ,ΑΤΤΙΚΗΣ,mgavatha@stratigon.gr,2104827773,http://www.stratigon.gr,
153794006000,ΤΣΙΝΤΖΗΡΑΣ ΙΩΑΝΝΗΣ ΤΟΥ ΓΑΒΡΙΗΛ,,147440024,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,jon@doodler.eu,2310686378,,https://doodler.eu/
153802901000,C J PRONK MANAGEMENT Ι.Κ.Ε.,C J PRONK,801297478,ΙΚΕ,ΑΤΤΙΚΗΣ,info@cjpronk.com,2105140202,http://www.cjpronk.com,
153808916000,RUPIC ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,RUPIC PRIVATE COMPANY,801297699,ΙΚΕ,ΑΧΑΙΑΣ,rupic@gmail.com,2106775458,http://www.rubic.gr,
153818201000,CARROTZ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,CARROTZ Μ.Ι.Κ.Ε.,801298230,ΙΚΕ,ΑΤΤΙΚΗΣ,a.konti@mouhalis.gr,6955460854,http://www.carrotz.gr,
153820627000,ΧΡΥΣΗ ΤΗΛΕΑΓΟΡΑ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,ΧΡΥΣΗ ΤΗΛΕΑΓΟΡΑ,801298322,ΙΚΕ,ΗΡΑΚΛΕΙΟΥ,proimakis.g1@gmail.com,2810381547,http://goldenmalls.gr/,
153826201000,ERGYS XHAXHI ΤΟΥ ILIR,,115497034,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@aytokollita.gr,2152151863,,https://www.aytokollita.gr/
153834901000,DV PRODUCTIONS AND TAXIS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,DV PRODUCTIONS AND TAXIS,801298752,ΙΚΕ,ΑΤΤΙΚΗΣ,dvproductionsandtaxis@gmail.com,2106775034,https://dvproductions.gr,
153865501000,IQDATA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,IQDATA,801300101,ΙΚΕ,ΑΤΤΙΚΗΣ,info@iqdata.gr,6951660626,https://iqdata.gr,
153865901000,ADRIGHT GLC Ι.Κ.Ε.,ADRIGHT GLC,801300113,ΙΚΕ,ΑΤΤΙΚΗΣ,despina.boronikolou@adright.com,2109010005,http://www.adright.gr,
153890601000,BXA ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,BXA MON IKE,801301214,ΙΚΕ,ΑΤΤΙΚΗΣ,info@dtfinancialsolution.gr,2118004882,http://www.sexopolis.gr,
153893340000,THE FACTORY Ι.Κ.Ε.,THE FACTORY,801301320,ΙΚΕ,ΛΑΡΙΣΑΣ,finance@ied.eu,2410234422,https://joistpark.eu/,
153898503000,SETAPRINT Ο.Ε.,SETAPRINT,801301681,ΟΕ,ΑΤΤΙΚΗΣ,hello@setazakian.com,2109580413,,https://setazakian.com/
153919101000,MARSUN ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,MARSUN,801302339,ΙΚΕ,ΑΤΤΙΚΗΣ,idrand@yahoo.gr,2102431005,https://ww.marsun.gr,
153923303000,CAVO PARADISO Ι.Κ.Ε.,CAVO PARADISO,801302689,ΙΚΕ,ΑΤΤΙΚΗΣ,nikolaos@cavoparadiso.gr,2106800280,http://www.cavoparadisomykonos.gr,
153934603000,EUPHORIA COSMETICS Ε.Ε.,EUPHORIA COSMETICS,801303220,ΕΕ,ΑΤΤΙΚΗΣ,info@euphoriacosmetics.gr,6958468704,,https://euphoriacosmetics.gr/
153942701000,ANTELOPE TRAVEL ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,ANTELOPE TRAVEL,801303557,ΙΚΕ,ΑΤΤΙΚΗΣ,INFO@ANTELOPE-TRAVEL.COM,2109420984,,https://www.antelope-travel.com/
153948103000,LETSMOVE.GR ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,LETSMOVE.GR,801303895,ΙΚΕ,ΑΤΤΙΚΗΣ,tatisf@otenet.gr,6974527706,https://letsmove.gr/el/,
153964929000,NUTRI MORE 4U ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,NUTRI MORE 4U ΜΟΝ. Ι.Κ.Ε.,801304382,ΙΚΕ,ΙΩΑΝΝΙΝΩΝ,dvkleitsas@gmail.com,2651043538,https://megataxnet@gmail.com,
153969201000,WEARERECIPE ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,WΕARERECIPE,801304646,ΑΕ,ΑΤΤΙΚΗΣ,l.papageorgiou@communicationeffect.com,2106899500,,https://communicationeffect.com/
153990706000,ΣΑΒΒΑΣ ΤΣΑΛΟΥΧΙΔΗΣ - ΖΩΗ ΧΑΡΜΠΑΛΗ Ι.Κ.Ε.,BRANDME,801305434,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,strategy@brandme.gr,6947278334,https://brandme.gr/etairika-stoixeia.html,
153995444000,ΠΡΟΟΔΟΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ΠΡΟΟΔΟΣ Ι.Κ.Ε.,801305735,ΙΚΕ,ΜΑΓΝΗΣΙΑΣ,daliouvaso@gmail.com,2421213355,https://www.proodosike.gr,
154000806000,DM SOFT Ι.Κ.Ε.,DELIVERY MANAGER | Κiosk POS,801306037,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,adomvris@gmail.com,2312202022,https://deliverymanager.gr/,
154014906000,ΚΑΡΓΙΩΤΗΣ ΠΑΝΑΓΙΩΤΗΣ ΤΟΥ ΕΥΑΓΓΕΛΟΥ,VENDO ADVERTISING,117759753,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@vendoadv.gr,2310870266,,https://www.vendoadv.gr/
154017601000,JOB PRODUCTIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,JOB PRODUCTIONS,801306560,ΙΚΕ,ΑΤΤΙΚΗΣ,,6948800000,http://ww.jobproductions.gr,
154018038000,MEGENTIS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,MEGENTIS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,801306603,ΙΚΕ,ΚΥΚΛΑΔΩΝ,xtsoutakou@tax-bograkos.gr,2104200830,https://801306603.bograkosgroup.eu/,
154019003000,CONTACT ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,801306690,ΙΚΕ,ΑΤΤΙΚΗΣ,acc@uplink.com.gr,2109838760,http://uplink.com.gr/isologismoi,
154026739000,ΠΑΣΧΑΛΗΣ ΤΗΛΕΛΗΣ ΚΑΙ ΣΙΑ Ε.Ε.,PLEXIARTSHOP,801307022,ΕΕ,ΛΑΚΩΝΙΑΣ,info@plexiartshop.com,2731082635,,https://www.plexiartshop.com/
154034937000,POWER EVENTS Ι.Κ.Ε.,POWER EVENTS Ι.Κ.Ε.,801307403,ΙΚΕ,ΚΟΡΙΝΘΙΑΣ,info@power-events.gr,6944475296,https://www.power-events.gr/,
154058644000,HELLOBL OE,HELLOBL ,801308541,ΟΕ,ΜΑΓΝΗΣΙΑΣ,info@hellobl.com,6977982996,http://www.hellobl.gr,
154060106000,NUCLEUS ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,NUCLEUS ADVERTISING,801308577,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@nucleusadv.gr,6949463598,http://www.nucleusadv.gr,
154072203000,LORANDO DEVELOPMENT Ε.Ε.,LSA LORANDO DEVELOPMENT,801309144,ΕΕ,ΑΤΤΙΚΗΣ,nestos@lsaluxuryproperties.com,2109622724,,https://www.lsaluxuryproperties.com/
154083444000,ΑΝΕΛΙΞΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ΑΝΕΛΙΞΙΣ Ι.Κ.Ε.,801309691,ΙΚΕ,ΜΑΓΝΗΣΙΑΣ,daliouvaso@gmail.com,2421213355,https://www.aneliksi.gr,
154087244000,ΑΝΟΔΟΣ ΔΥΝΑΜΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ΑΝΟΔΟΣ ΔΥΝΑΜΗ Ι.Κ.Ε.,801309814,ΙΚΕ,ΜΑΓΝΗΣΙΑΣ,daliouvaso@gmail.com,2421213355,https://www.anodosdinamiike.gr,
154096707000,ENA TELECOM ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,ENA TELECOM,801310468,ΙΚΕ,ΑΤΤΙΚΗΣ,,,http://www.enatelecom.gr,
154096938000,MYKONOS RETAIL MΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,801310481,ΙΚΕ,ΑΤΤΙΚΗΣ,accounting@worldskylimits.com,2107252087,https://www.worldskylimits.com/,
154114838000,ONTHEGO IKE,ONTHEGO,801311096,ΙΚΕ,ΚΥΚΛΑΔΩΝ,,,http://www.gotransike.com,
154142801000,PAPADEA MANAGEMENT ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,PAPADEA MANAGEMENT I.K.E,801312241,ΙΚΕ,ΑΤΤΙΚΗΣ,marioschiotis.agiannis@gmail.com,2103636671,http://bestconsulting.gr/,
154145007000,HITECHSHOP ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,MS PROFESSIONAL SERVICES,801312345,ΙΚΕ,ΗΡΑΚΛΕΙΟΥ,hitechshop@hitechshop.gr,6944032332,http://www.hitechshop.gr,
154161603000,SCALA INTERNATIONAL  ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,,801312960,ΙΚΕ,ΑΤΤΙΚΗΣ,praxisfinance@gmail.com,2114072100,https://scalainternational.wordpress.com,
154166801000,HEALTH 360 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,HEALTH 360 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,801313274,ΙΚΕ,ΑΤΤΙΚΗΣ,coravardi@gmail.com,6971964380,https://www.monobio.gr/xrimatooikonomikes-katastaseis,
154180201000,H.C.S ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΣΤΡΑΤΗΓΙΚΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ Ι.Κ.Ε.,,801313760,ΙΚΕ,ΑΤΤΙΚΗΣ,info@abeliotis.gr,6909699934,https://www.cubdomain.com/site/hcsgreece.com,
154185301000,M.I. EPTAGONON ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,M.I. EPTAGONON ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,801313932,ΙΚΕ,ΑΤΤΙΚΗΣ,d_alpha@otenet.gr,2109959240,http://www.tavernamag.com,
154190301000,SPACE52 ΑΣΤΙΚΗ ΜΗ ΚΕΡΔΟΣΚΟΠΙΚΗ ΕΤΑΙΡΕΙΑ,,996797831,ΑΣΤΙΚΗ ΕΤΑΙΡΕΙΑ 784 Α.Κ.,ΑΤΤΙΚΗΣ,info@space52.gr,2130068051,,https://www.space52.gr/
154190901000,RECYTRUST ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,Recytrust  ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,801314105,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,lchalarakis@gmail.com,2108068580,http://www.recytrust.com,
154191001000, 	GOLDEN RESIDENCE OPPORTUNITIES ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ ,GOLDEN RESIDENCE OPPORTUNITIES,801314117,ΙΚΕ,ΑΤΤΙΚΗΣ,tsamoutalos@yahoo.gr,2108222444,https://goldenresidence.koligia.com/,
154192238000,ΓΕΩΡΓΙΑ ΜΙΧΑΗΛ ΧΑΝΙΩΤΗ,IMYKONIAN | NOTOS ΜΕΖΕΔΟΤΕΧΝΕΙΟΝ,168106385,ΑΤΟΜΙΚΗ,ΚΥΚΛΑΔΩΝ,info@imykonian.com,2289077226,,https://www.imykonian.com/
154210004000,PROSPERTY ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,PROSPERTY ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,801314885,ΙΚΕ,ΑΤΤΙΚΗΣ,info@theprosperty.com,2106138537,https://theprosperty.com,
154221801000,CARLO DALI ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,CARLO DALI,801315452,ΙΚΕ,ΑΤΤΙΚΗΣ,tevekelism@gmail.com,6955577733,https://carlodali.com/,
154231701000,ΜΕΛΕΑΓΡΙΣ ΑΓΡΟΤΟΤΟΥΡΙΣΤΙΚΕΣ ΕΚΜΕΤΑΛΛΕΥΣΕΙΣ ΑΤΤΙΚΗΣ Ι.Κ.Ε.,ΜΕΛΕΑΓΡΙΣ IKE,801315869,ΙΚΕ,ΑΤΤΙΚΗΣ,info@avaccounting.gr,2103641611,http://www.meleagris.gr,
154237804000,TRENDON ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,TRENDON BRAND AMBASSADORS,801316067,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,tsampikos@metagenesis.gr,2310520975,,https://metagenesis.gr/
154241738000,BLUEVIU ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,BLUEVIU,801316215,ΙΚΕ,ΚΥΚΛΑΔΩΝ,sakis.porikis@blueviu.com,2284026566,http://www.blueviu.com,
154247001000,WDMF Ι.Κ.Ε.,WDMF,801316530,ΙΚΕ,ΑΤΤΙΚΗΣ,nl@viralpassion.gr,6946008548,,https://viralpassion.gr/
154247803000,ΞΗΡΟΥΧΑΚΗΣ ΑΝΤΩΝΙΟΣ ΤΟΥ ΙΩΑΝΝΗ,IDEFY,137609594,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@thinkgrowth.gr,,,https://thinkgrowth.gr/
