ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url
138553904000,ΖΑΜΠΟΥΡΙΔΗΣ ΔΗΜΗΤΡΙΟΣ ΑΡΙΣΤΕΙΔΗ,,066972842,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,dimitris@twistedsquare.gr,2310028297,,https://twistedsquare.gr/
138579704000,AD OPERATION EXPERTS ΜΟΝΟΠΡΟΣΩΠΗ  IKE,ΑDΟPS  ΜΟΝ. IKE,800726821,ΙΚΕ,ΑΘΗΝΩΝ,galinos@adops.gr,2107243813,http://www.adops.gr,
138614801000,ADYSSEUM ATHENS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ADYSSEUM ATHENS,800727565,ΙΚΕ,ΑΤΤΙΚΗΣ,agavalas@adysseum.com,6977092666,http://www.adysseum.com/,
138797201000,Nutmeg Μονοπρόσωπη Ιδιωτική Κεφαλαιουχική Εταιρία,VALUE.COM,800732409,ΙΚΕ,ΑΤΤΙΚΗΣ,manolis_katsapis@valuecom.gr,2103252103,,https://valuecom.gr/
138847603000,FIFTYEGGZ COMMUNICATIONS ΕΕ,FIFTYEGGZ,800734452,ΕΕ,ΑΤΤΙΚΗΣ,mike@fiftyeggz.gr,2103469007,,https://fiftyeggz.gr/
139005803000,SMM GROUP ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,SMM GROUP,800737301,ΙΚΕ,ΑΤΤΙΚΗΣ,man-i@otenet.gr,2106032553,http://www.smmgroup.gr/,
139029129000,ΙΝΤΕΡΔΙΑΦΗΜΙΣΤΙΚΗ - ΕΚΔΟΤΙΚΗ Ι.Κ.Ε.,ADASTRA,800737915,ΙΚΕ,ΙΩΑΝΝΙΝΩΝ,,6983032963,https://www.epirusnews.eu/,
139272708000,C.N.C. TECHNOLOGIES ΙΚΕ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,CNCTECH M.I.K.E.,800743577,ΙΚΕ,ΑΤΤΙΚΗΣ,xamilakisacc@yahoo.gr,2109313611,www.cnctech.gr,
139302803000,FIVE ATHENS ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,,800744261,ΙΚΕ,ΑΤΤΙΚΗΣ,info@fiveathens.gr,6977915143,https://fiveathens.gr,
139304504000,SALES SOLUTIONS ΙΔΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ ΠΑΡΟΧΗΣ ΔΙΑΦΗΜΙΣΤΙΚΩΝ ΥΠΗΡΕΣΙΩΝ,"SALES SOLUTIONS I.K.E.,SUCCESS LINE",800744341,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,gtertsis@success-line.gr,2310427852,,https://success-line.gr/
139400401000,JOB ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,JOB ADVERTΙSING,800746832,ΙΚΕ,ΑΤΤΙΚΗΣ,yg@jobathens.gr,2108055517,,https://vimeo.com/jobathens
139426103000,ΜΠΡΑΝΗΣ Π - ΕΥΣΤΡΑΤΙΟΥ Α Ο.Ε.,PING DESIGN,800747552,ΟΕ,ΑΤΤΙΚΗΣ,mail@pingdesign.gr,2102531662,,https://pingdesign.gr/
139432103000,FYLLON ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,FYLLON,800747773,ΙΚΕ,ΑΤΤΙΚΗΣ,borbolis@otenet.gr,6944148044,www.fyllon.gr,
139466401000,CONCEPT ON ACTION ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΥΠΗΡΕΣΙΕΣ ΕΠΙΚΟΙΝΩΝΙΑΣ ΚΑΙ ΠΩΛΗΣΕΩΝ,CONCEPT ON ACTION,800748481,ΑΕ,ΑΤΤΙΚΗΣ,logistirio@conceptonaction.com,2109904114,,https://www.conceptonaction.com/
139486001000,OYSTER HELLAS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,OYSTER HELLAS ,800748886,ΙΚΕ,ΑΤΤΙΚΗΣ,info@moschop.gr,2106205821,http://www.oysterhellas.gr,
139736101000,RED LEMON ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,RED LEMON,800755750,ΙΚΕ,ΑΤΤΙΚΗΣ,info@accore.gr,6936468252,http://redlemonmedia.gr/,
139888203000,ΑΝΑΓΝΩΣΤΟΥ ΑΙΚΑΤΕΡΙΝΗ ΤΟΥ ΗΛΙΑ,,112106415,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,Katerina@brandvalue.gr,2106096638,,https://brandvalue.gr/
140044806000,VALISCOMMUNICATION Ι.Κ.Ε. ,VALISCOMMUNICATION,800763158,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,sathanasakos@foveraprostasia.gr,2310943010,http://valiscom.gr,
140206406000,ΤΣΟΥΚΑΛΑ ΣΟΦΙΑ ΚΑΛΛΙΟΠΗ,360CREATIVE,140817984,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,s.tsoukala@360creative.eu,2310532714,https://360creative.eu,
140217406000,OXYGEN2ADV ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,OXYGEN2ADV,800767460,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,maria@oxygen2adv.gr,2310938428,http://www.oxygen2adv.gr,
140402706000,LEKOSGROUP ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,,800772364,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,lekos@dialog.gr,2310554444,http://lekosgroup.com,
140429101000,EMELIS ΙΚΕ,,800772874,ΙΚΕ,ΑΤΤΙΚΗΣ,emelisike1@gmail.com,2102719999,https://emelisike.webnode.gr/,
140657604000,UNIPOSE PRIVATE COMPANY,UNIPOSE P.C.,800778878,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@unipose.com,2311111300,https://easybalance.gr/public/company/5wh3n4v6p7NXBTZrTkYCJod3wCwxopJUU/,
140851603000,ΜΙΚΑΕΛΑ ΣΦΗΝΙΑ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ALARM AD ΙΚΕ,800785220,ΙΚΕ,ΑΤΤΙΚΗΣ,gch@bussinesst.gr,2103623578,http://www.alarmad.gr,
140860101000,MEDIACUBE ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,MEDIACUBE Α.Ε.,800785396,ΑΕ,ΑΤΤΙΚΗΣ,hello@mediacube.gr,2106007510,,https://mediacube.com/
140926403000,SUSAMI CREATIVE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,SUSAMI CREATIVE,800787586,ΙΚΕ,ΑΤΤΙΚΗΣ,sid@susamicreative.com,6942241444,,https://susamicreative.com/
140970001000,ΑΤΖΕΝΤΑ ΓΑΜΟΥ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,ΑΤΖΕΝΤΑ ΓΑΜΟΥ Ι.Κ.Ε.,800789371,ΙΚΕ,ΑΤΤΙΚΗΣ,eleni2608@yahoo.gr,2112133790,www.weddin.gr,
140993935000,ΛΑΖΑΡΙΔΗΣ ΘΕΟΦΙΛΟΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,,120051080,ΑΤΟΜΙΚΗ,ΚΙΛΚΙΣ,info@multipoint.gr,234122206,,https://multipoint.gr/
141081904000,LAP MEDIA  ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,LAP MEDIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,800792720,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,lap@followed.gr,2310345998, https://lapmedia.flwd.digital/,
141116901000,G ANDREAS BAMPOUSKAKIS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,G ANDREAS BAMPOUSKAKIS,800793882,ΙΚΕ,ΑΤΤΙΚΗΣ,,6974466997,www.gabampouskakis.eu,
141119602000,ΙΟΡΔΑΝΟΥ ΓΕΩΡΓΙΟΣ ΤΟΥ ΝΙΚΗΤΑ,ESTILO printings & constructions,120893744,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@estilo.gr,,,https://www.estilo.gr/
141200401000,PIN Ι.Κ.Ε.,PIN,800796534,ΙΚΕ,ΑΤΤΙΚΗΣ,pin@pindesign.eu,2102725004,www.pincom.gr,
141238301000,HEATHER MARIE THEODOROU TOY MAX,3Μ ΘΕΟΔΩΡΟΥ,104355303,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@ptheodorou.gr,2105751363,,https://www.ptheodorou.gr/
141400406000,ΟΦΑΚΟΓΛΟΥ Ι. ΚΑΙ ΣΙΑ Ε.Ε.,RISTART,800803081,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ioannis@ristart.gr,2310530650,,https://www.ristart.gr/
141407801000,ΑΝΟΔΟΣ ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,ΑΝΟΔΟΣ ΔΙΑΦΗΜΙΣΤΙΚΗ Μ.Ι.Κ.Ε.,800803308,ΙΚΕ,ΑΤΤΙΚΗΣ,,2107487067,www.anodosgr.com,
141452906000,ΣΜΥΡΛΗΣ ΝΙΚΟΛΑΟΣ,FRIENDS CONSULTING,135296577,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@friendsconsulting.gr,2310925999,www.friendsconsulting.gr,
141471401000,SAINT OF ATHENS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,SAINT OF ATHENS,800805234,ΙΚΕ,ΑΤΤΙΚΗΣ,info@e-logistiki.gr,2106845523,https://sites.google.com/site/saintathina/home,
141511903000,ΚΡΕΑΤΣΟΥΛΑ ΙΩΑΝΝΑ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,AIXMH Signs & Promotion,046461737,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,kreatsoula@aixmi.eu,2109886602,,https://aixmi.eu/
141539840000,PMS MARKETING SOLUTIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,800807565,ΙΚΕ,ΛΑΡΙΣΑΣ,info@pmsystems.gr,2410411250,,http://pmsystems.gr/
141561437000,EUROCAS HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,EUROCAS HELLAS MON IKE,800808316,ΙΚΕ,ΚΟΡΙΝΘΙΑΣ,account@aggelosgiakis.gr,6997942522,www.eurocas.gr,
141629421000,ΝΕΓΙΑΝΝΗΣ Ν. & ΣΙΑ Ε.Ε.,N-N ΔΙΑΦΗΜΙΣΤΙΚΗ,800810397,ΕΕ,ΕΒΡΟΥ,nn@adv4u.gr,6972700040,,https://nnadvertising.link/
141719401000,DESIGNING SOLUTIONS Μονοπρόσωπη Ιδιωτική Κεφαλαιουχική Εταιρία,DESIGNING SOLUTIONS,800813049,ΙΚΕ,ΑΤΤΙΚΗΣ,jimarko2003@yahoo.gr,2107259083,http://designingsolutions.eu/,
141917801000,LOKOEXE ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,LOKOEXE,800815854,ΙΚΕ,ΑΤΤΙΚΗΣ,lokoexe@gmail.com,0000000000,https://lokoexe.com,
141951801000,ΜΑΡΙΛΕΝΑ ΣΙΜΑΤΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,DESIGN AND PRINTABLE SOLUTIONS BY MARILENA,800816863,ΙΚΕ,ΑΤΤΙΚΗΣ,yannissioris@gmail.com,2106132254,https://simatou.gr/el/,
142002901000,SOMETHINK Ι.K.E,SOMETHINK,800818451,ΙΚΕ,ΑΤΤΙΚΗΣ,info@somethink.gr,2105240940,https://somethink.gr/,
142109724000,ΓΙΑΤΡΑ ΑΙΚΑΤΕΡΙΝΗ ΤΟΥ ΦΙΛΙΠΠΟΥ,GeeSmo-Internet Transformation,136365099,ΑΤΟΜΙΚΗ,ΖΑΚΥΝΘΟΥ,info@geesmo.gr,2695063312,,https://geesmo.gr/
142116836000,ΖΑΡΚΑΝΤΖΑΣ ΝΙΚΟΛΑΟΣ ΤΟΥ ΓΕΩΡΓΙΟΥ,MADIT,123529362,ΑΤΟΜΙΚΗ,ΚΟΖΑΝΗΣ,info@madit.gr,2461030600,,https://madit.gr/
142182901000,ΧΑΡΑΛΑΜΠΟΣ ΤΣΑΓΚΑΡΑΤΟΣ ΤΟΥ ΣΠΥΡΙΔΩΝΟΣ,,068959133,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,h.tsagaratos@whizz.gr,211 7505777,,https://www.whizz.gr/
142205501000,ΠΑΠΠΑΣ ΑΝΤΩΝΙΟΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,1) BENEFIT M.S.A. | 2) BRAND SOLUTIONS,800824666,ΙΚΕ,ΑΤΤΙΚΗΣ,pappas@benefitms.gr,6970983283,,https://www.benefitms.gr/
142266616000,ΠΑΠΠΑΣ Π. ΑΝΤΩΝΙΟΣ  &  ΣΥΝΕΡΓΑΤΕΣ  Ι.Κ.Ε.,BENEFIT  M.S.  I.K.E.,800826820,ΙΚΕ,ΑΧΑΙΑΣ,pappas@benefitms.gr,2610461761,,https://www.benefitms.gr/
142268703000,ΕΥΘΥΜΙΟΥ ΘΑΝΑΣΗΣ ΚΑΙ ΑΠΟΣΤΟΛΟΠΟΥΛΟΣ ΕΛΕΥΘΕΡΙΟΣ Ο.Ε.,STUDIO KOMODO,800826844,ΟΕ,ΑΤΤΙΚΗΣ,info@komodo.gr,2130450332,,https://komodo.gr/
142311701000,ROLEPLAY PRIVATE COMPANY,ROLEPLAY,800828200,ΙΚΕ,ΑΤΤΙΚΗΣ,info@roleplay.gr,2103256958,www.roleplay.gr,
142639801000,PRIMA FORTA ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,PRIMA FORTA Μ.Ι.Κ.Ε.,800839305,ΙΚΕ,ΑΤΤΙΚΗΣ,,6947236883,http://www.primaforta.eu/isologismoi,
142670901000,221 ΜΟΙΡΕΣ ΥΠΗΡΕΣΙΕΣ ΕΠΙΚΟΙΝΩΝΙΑΣ & ΔΙΑΦΗΜΙΣΤΙΚΩΝ ΜΕΣΩΝ  ΙΚΕ,221 DEGREES MEDIA,800840377,ΙΚΕ,ΑΤΤΙΚΗΣ,perivolaath@elmoe.gr,2103305011,http://www.221media.gr,
142676006000,MERCAN PROMOTION ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,MERCAN PROMOTION,800840605,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@sj-finance.gr,2314012964,http://www.mercanprint.com,
142702001000,ΜΕΛΕΤΗ ΑΝΝΑ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,,800841720,ΙΚΕ,ΑΤΤΙΚΗΣ,,6986568980,https://meletianna.gr/,
142778003000,ΣΚΑΝΔΑΛΗΣ ΑΛΕΞΑΝΔΡΟΣ ΤΟΥ ΠΑΝΑΓΙΩΤΗ,,033895169,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,alexis@grcolor.com,2106149460,,https://www.grcolor.com/
142779806000,ΠΟΥΛΙΟΥ ΑΛΕΞΑΝΔΡΑ ΤΟΥ ΕΥΡΙΠΙΔΗ,AGORAZIN AGORA PLUS,047374916,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@agorazin.gr,2310344445,,https://agorazin.gr/
142860203000,CAT49 COMMUNICATION BOUTIQUE P.C.,CAT49 COMMUNICATION BOUTIQUE,800846935,ΙΚΕ,ΑΤΤΙΚΗΣ,info@taxplus.gr,2106838016,www.cat49.gr,
142955806000,GUARANTEE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,GUARANTEE,800849913,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ilias_timologos@guarantee.gr,2310840820,http://guarantee.gr/,
142960101000,ΜΑΡΚΕΝΤΙΤ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,MARKEDIT I.K.E.,800850094,ΙΚΕ,ΑΤΤΙΚΗΣ,,6947372754,http://www.coverstory.gr,
143026901000,ΔΑΙΔΑΛΟΣ ΔΙΑΦΗΜΙΣΤΙΚΗ ΚΑΙ ΤΕΧΝΙΚΗ Ι.Κ.Ε.,,800852757,ΙΚΕ,ΑΤΤΙΚΗΣ,info@taxconsultants.com.gr,6934677748,https://tigertech.gr/,
143088206000,MINDS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,MINDS ΙΚΕ,800854959,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,account@minds.gr,2310886622,https://minds.gr/companyinfo,
143116306000,HOLDER SINGLE MEMBER PRIVATE COMPANY,,800856142,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,accounting@lekosgroup.com,2310554444,http://holder.esologismoi.gr/,
143200752000,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΡΙΣΤΟΦΟΡΟΣ ΙΚΕ,LIQUID ΙΚΕ,800859273,ΙΚΕ,ΣΕΡΡΩΝ,liquidbeachbar@yahoo.gr,6979666428,https://easybalance.gr/public/company/5wgoywTbnq78pQBcaE4c2upcNWyScYjs1/,
143377101000,ΝΙΚΟΛΑΡΟΣ ΠΑΝΑΓΙΩΤΗΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ONEPLUS ΙΚΕ,800865962,ΙΚΕ,ΑΤΤΙΚΗΣ,vagstergiou@yahoo.gr,2106982117,www.oneplus.gr,
143415502000,Α. ΕΦΑΡΜΟΓΗ  Ο.Ε.,Α. ΕΦΑΡΜΟΓΗ ,800867408,ΟΕ,ΑΤΤΙΚΗΣ,info@efarmogi.com,2109314970,,https://efarmogi.com/
143477901000,ΑΝΑΒΑΘΜΙΔΕΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,ΑΝΑΒΑΘΜΙΔΕΣ,800869659,ΙΚΕ,ΑΤΤΙΚΗΣ,,6941508016,www.anavathmides.gr,
143659601000,OneCo Hellas Μονοπρόσωπη Ι.K.E.,OneCo Hellas,800875224,ΙΚΕ,ΑΤΤΙΚΗΣ,info@oneco.gr,6976368984,,https://oneco.gr/
143761620000,ΚΑΣΤΗΣ  ΠΑΝΑΓΙΩΤΗΣ,,108121378,ΑΤΟΜΙΚΗ,ΔΩΔΕΚΑΝΗΣΟΥ,info@kastisleros.gr,,,https://www.kastisleros.gr/
143805206000,ΑΛΕΞΑΝΔΡΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ ΤΟΥ ΑΛΚΙΝΟΟΥ,FOX CREATIVE,120664634,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@foxcreative.gr,2311262178,,https://www.foxcreative.gr/
143826403000,ΑΝΑΛΥΖΕTHAT ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,,800880500,ΙΚΕ,ΑΤΤΙΚΗΣ,s.z@analyzethat.gr,6976769174,www.analyzethat.gr,
143853103000,Κ ΠΑΠΑΓΕΩΡΓΙΟΥ - Κ ΝΙΝΗΣ ΟΕ,THE UPPER PROMOTION SERVICES,800881311,ΟΕ,ΑΤΤΙΚΗΣ,kninis@theupper.gr,2105776476,,http://theupper.gr/
143899602000,DXL GRAPHICS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,DXL GRAPHICS ΙΚΕ,800882762,ΙΚΕ,ΑΤΤΙΚΗΣ,dinoskalia@gmail.com,6979816934,www.dxlgraphics.com,
143946001000,ΜΑΚΙΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ιδιωτική Κεφαλαιουχική Εταιρεία,ΜΑΚΙΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,800884048,ΙΚΕ,ΑΤΤΙΚΗΣ,info@taxplus.gr,2109607532,www.makion.eu,
143965701000,GOLDEN HAMSTER ΥΠΗΡΕΣΙΕΣ ΔΙΑΦΗΜΙΣΗΣ & ΕΠΙΚΟΙΝΩΝΙΑΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,GOLDEN HAMSTER Ι.Κ.Ε,800884706,ΙΚΕ,ΑΤΤΙΚΗΣ,gem@altaxis.com,2103247693,http://www.goldenhamster.gr,
144009502000,ART PRINT SOLUTIONS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ART PRINT SOLUTIONS,800886171,ΙΚΕ,ΑΤΤΙΚΗΣ,kpaschalidou@prgtax.gr,2110115304,www.artprintsolution.com,
144031001000,ABNORMAL STUDIO ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,Abnormal Studio,800887075,ΙΚΕ,ΑΤΤΙΚΗΣ,adel@abnormal.studio,2108003744,http://www.abnormal.studio/,
144040927000,VISION GROUP ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,VISION GROUP,800887339,ΙΚΕ,ΗΡΑΚΛΕΙΟΥ,info@bafaki.gr,2810314919,http://www.visionadv.gr/,
144188801000,PERFECT MEDIA ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,,800889173,ΑΕ,ΑΤΤΙΚΗΣ,perfectmedia@outlook.com.gr,2106898403,http://www.perfectmediaadvertising.gr,
144227901000,ΘΗΡΕΣΙΑ ΦΕΡΕΝΤΙΝΟΥ & ΣΙΑ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,TETE POSTLAND,800890436,ΙΚΕ,ΑΤΤΙΚΗΣ,info@moschop.gr,2102849290,http://www.tete.gr,
144251503000,ΑΛΕΞΑΝΔΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ ΤΟΥ ΗΛΙΑ,ELLASTRATION,061065640,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,yiannis@ellastration.gr,2103810130,,https://www.ellastration.gr/
144293903000,ΣΤΑΘΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,,159739664,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,constandinostatho@gmail.com,6984285541,www.aade.gr,
144307657000,VOCHINA THEODORA MIHAELA TOY GICA,zero web & graphics,152504621,ΑΤΟΜΙΚΗ,ΧΑΛΚΙΔΙΚΗΣ,info@zeroweb.gr,2373065874,,https://www.zeroweb.gr/
144377406000,POINT-BLANK ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,POINT-BLANK,800895690,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,giorgosn@garmpidis.com,2310480291,http://pointblank-ike.gr/,
144508103000,REACH THE AGENCY ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,REACH ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,800901387,ΙΚΕ,ΑΤΤΙΚΗΣ,info@tax-world.gr,2106801793,https://www.reachmedia.gr/,
144537401000,W ΔΙΑΦΗΜΙΣΤΙΚΗ ΙΚΕ,W ADVERTISING,800902704,ΙΚΕ,ΑΤΤΙΚΗΣ,drakosioannis@hotmail.com,6937360036,https://www.wadvertising.gr,
144654506000,HELLO ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,HELLO ADVERTISING,800907459,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,alkispolioudakis@gmail.com,6977598243,http://www.helloadv.gr/data.html,
144675206000,ΠΑΠΑΤΣΙΡΟΣ ΓΕΡΑΣΙΜΟΣ ΤΟΥ ΓΕΩΡΓΙΟΥ,M AND N MARKETING SERVICES,048191359,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@mnms.dev,6948521407,,https://mnms.dev/
144802216000,A SPORT ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,,800914371,ΙΚΕ,ΑΧΑΙΑΣ,vdourou@otenet.gr,2610328260,arxondasbet.com,
144802403000,ΗΛΙΟΠΟΥΛΟΣ - ΚΑΡΑΝΙΚΟΛΑ ΟΕ,PROMOSHOOT,800914358,ΟΕ,ΑΤΤΙΚΗΣ,n.karanikola@promoshoot.gr,2109757668,,http://www.promoshoot.gr/
144864203000,ΒΑΜΒΑΚΑΡΗΣ ΦΡΑΓΚΙΣΚΟΣ ΤΟΥ ΘΕΜΙΣΤΟΚΛΗ,OCEAN MULTIMEDIA PRODUCTION & DESIGN,139107682,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@oceanmultimedia.gr,6941602929,,https://oceanmultimedia.gr/
144908204000,AMBIGRAM IKE,AMBIGRAM,800918566,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,contact@ambigram.gr,6979444003,,https://ambigram.gr/
144946303000,ΣΩΤΗΡΟΠΟΥΛΟΣ ΕΥΘΥΜΙΟΣ ΤΟΥ ΙΩΑΝΝΗ,,106880627,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,themis@1kgdesign.gr,2105982842,,https://1kgdesign.gr/
144955701000,WHITE RHINO BRAND EXPERIENCE ΜΟΝΟΠΡΟΣΩΠΗ I.K.E.,WHITE RHINO,800920574,ΙΚΕ,ΑΤΤΙΚΗΣ,dimitris.papadimitriou@whiterhino.gr,2130887579,http://www.whiterhino.gr,
